step,max_du
27494,3.33892e-06
27495,3.33861e-06
27496,3.33733e-06
27497,3.33676e-06
27498,3.33508e-06
27499,3.33423e-06
27500,3.3324e-06
27501,3.33104e-06
27502,3.32908e-06
27503,3.32718e-06
27504,3.3251e-06
27505,3.32267e-06
27506,3.32048e-06
27507,3.31779e-06
27508,3.31537e-06
27509,3.31229e-06
27510,3.3098e-06
27511,3.30616e-06
27512,3.3036e-06
27513,3.2994e-06
27514,3.2968e-06
27515,3.29223e-06
27516,3.28964e-06
27517,3.28459e-06
27518,3.28199e-06
27519,3.27774e-06
27520,3.27613e-06
27521,3.27505e-06
27522,3.27321e-06
27523,3.27213e-06
27524,3.27007e-06
27525,3.269e-06
27526,3.26671e-06
27527,3.26564e-06
27528,3.26323e-06
27529,3.26206e-06
27530,3.25963e-06
27531,3.25826e-06
27532,3.25581e-06
27533,3.25422e-06
27534,3.25176e-06
27535,3.24995e-06
27536,3.24746e-06
27537,3.24543e-06
27538,3.24292e-06
27539,3.24068e-06
27540,3.23813e-06
27541,3.23567e-06
27542,3.23307e-06
27543,3.23041e-06
27544,3.22776e-06
27545,3.22488e-06
27546,3.22217e-06
27547,3.21909e-06
27548,3.21631e-06
27549,3.21303e-06
27550,3.21016e-06
27551,3.20668e-06
27552,3.20372e-06
27553,3.20008e-06
27554,3.19698e-06
27555,3.19318e-06
27556,3.18994e-06
27557,3.18596e-06
27558,3.18258e-06
27559,3.17843e-06
27560,3.1749e-06
27561,3.17057e-06
27562,3.16688e-06
27563,3.16237e-06
27564,3.15853e-06
27565,3.15382e-06
27566,3.14984e-06
27567,3.14493e-06
27568,3.14078e-06
27569,3.13567e-06
27570,3.13137e-06
27571,3.12606e-06
27572,3.12158e-06
27573,3.1161e-06
27574,3.11141e-06
27575,3.10577e-06
27576,3.10085e-06
27577,3.09506e-06
27578,3.0899e-06
27579,3.08395e-06
27580,3.07854e-06
27581,3.07244e-06
27582,3.06678e-06
27583,3.06052e-06
27584,3.05459e-06
27585,3.04819e-06
27586,3.04198e-06
27587,3.03543e-06
27588,3.02893e-06
27589,3.02224e-06
27590,3.01544e-06
27591,3.00861e-06
27592,3.00151e-06
27593,2.99454e-06
27594,2.98712e-06
27595,2.98002e-06
27596,2.97228e-06
27597,2.96505e-06
27598,2.95697e-06
27599,2.94961e-06
27600,2.94127e-06
27601,2.93371e-06
27602,2.92518e-06
27603,2.91733e-06
27604,2.90861e-06
27605,2.90048e-06
27606,2.89157e-06
27607,2.88314e-06
27608,2.87405e-06
27609,2.86533e-06
27610,2.85604e-06
27611,2.84702e-06
27612,2.83754e-06
27613,2.82823e-06
27614,2.81864e-06
27615,2.8091e-06
27616,2.79924e-06
27617,2.78951e-06
27618,2.77937e-06
27619,2.76942e-06
27620,2.75908e-06
27621,2.74884e-06
27622,2.7383e-06
27623,2.72776e-06
27624,2.71702e-06
27625,2.70618e-06
27626,2.69524e-06
27627,2.68411e-06
27628,2.67297e-06
27629,2.66154e-06
27630,2.65019e-06
27631,2.63855e-06
27632,2.62692e-06
27633,2.61518e-06
27634,2.60315e-06
27635,2.59594e-06
27636,2.58976e-06
27637,2.58524e-06
27638,2.57925e-06
27639,2.57411e-06
27640,2.56849e-06
27641,2.56256e-06
27642,2.55728e-06
27643,2.55075e-06
27644,2.54564e-06
27645,2.5386e-06
27646,2.53355e-06
27647,2.52635e-06
27648,2.52104e-06
27649,2.51388e-06
27650,2.50809e-06
27651,2.50097e-06
27652,2.49472e-06
27653,2.48774e-06
27654,2.48092e-06
27655,2.47417e-06
27656,2.46671e-06
27657,2.46015e-06
27658,2.45209e-06
27659,2.44571e-06
27660,2.43717e-06
27661,2.43084e-06
27662,2.42188e-06
27663,2.41554e-06
27664,2.40657e-06
27665,2.39983e-06
27666,2.39083e-06
27667,2.3837e-06
27668,2.37468e-06
27669,2.36717e-06
27670,2.35811e-06
27671,2.35022e-06
27672,2.34112e-06
27673,2.33288e-06
27674,2.32373e-06
27675,2.31645e-06
27676,2.30892e-06
27677,2.30181e-06
27678,2.29409e-06
27679,2.28658e-06
27680,2.27868e-06
27681,2.27077e-06
27682,2.26269e-06
27683,2.25437e-06
27684,2.24612e-06
27685,2.23738e-06
27686,2.22896e-06
27687,2.2198e-06
27688,2.21121e-06
27689,2.20162e-06
27690,2.19287e-06
27691,2.18285e-06
27692,2.17394e-06
27693,2.16376e-06
27694,2.15442e-06
27695,2.14411e-06
27696,2.13431e-06
27697,2.12387e-06
27698,2.1138e-06
27699,2.10305e-06
27700,2.09285e-06
27701,2.08165e-06
27702,2.07133e-06
27703,2.05966e-06
27704,2.04924e-06
27705,2.0371e-06
27706,2.02657e-06
27707,2.01397e-06
27708,2.00333e-06
27709,2.00436e-06
27710,2.01353e-06
27711,2.02213e-06
27712,2.03108e-06
27713,2.04023e-06
27714,2.04878e-06
27715,2.05824e-06
27716,2.06729e-06
27717,2.07615e-06
27718,2.08572e-06
27719,2.09466e-06
27720,2.10406e-06
27721,2.11354e-06
27722,2.12236e-06
27723,2.13234e-06
27724,2.14192e-06
27725,2.15133e-06
27726,2.16169e-06
27727,2.1714e-06
27728,2.1814e-06
27729,2.19168e-06
27730,2.20125e-06
27731,2.2119e-06
27732,2.22235e-06
27733,2.23234e-06
27734,2.2436e-06
27735,2.25418e-06
27736,2.26479e-06
27737,2.27596e-06
27738,2.2864e-06
27739,2.2977e-06
27740,2.30923e-06
27741,2.31997e-06
27742,2.33201e-06
27743,2.34335e-06
27744,2.35473e-06
27745,2.36687e-06
27746,2.37858e-06
27747,2.39062e-06
27748,2.40291e-06
27749,2.4143e-06
27750,2.42718e-06
27751,2.43956e-06
27752,2.45165e-06
27753,2.46481e-06
27754,2.47677e-06
27755,2.48996e-06
27756,2.50295e-06
27757,2.51518e-06
27758,2.52902e-06
27759,2.54138e-06
27760,2.55498e-06
27761,2.56831e-06
27762,2.58082e-06
27763,2.5951e-06
27764,2.60778e-06
27765,2.62176e-06
27766,2.63533e-06
27767,2.64832e-06
27768,2.66272e-06
27769,2.6753e-06
27770,2.68993e-06
27771,2.70334e-06
27772,2.71702e-06
27773,2.73118e-06
27774,2.74424e-06
27775,2.75879e-06
27776,2.77173e-06
27777,2.78634e-06
27778,2.79983e-06
27779,2.81385e-06
27780,2.82768e-06
27781,2.84111e-06
27782,2.85542e-06
27783,2.8681e-06
27784,2.88303e-06
27785,2.89567e-06
27786,2.91034e-06
27787,2.92342e-06
27788,2.93734e-06
27789,2.95095e-06
27790,2.96401e-06
27791,2.97811e-06
27792,2.99052e-06
27793,3.00492e-06
27794,3.01678e-06
27795,3.03135e-06
27796,3.04338e-06
27797,3.05742e-06
27798,3.06979e-06
27799,3.0833e-06
27800,3.09577e-06
27801,3.10876e-06
27802,3.12131e-06
27803,3.1338e-06
27804,3.14647e-06
27805,3.15839e-06
27806,3.17129e-06
27807,3.18255e-06
27808,3.19565e-06
27809,3.20625e-06
27810,3.21951e-06
27811,3.22949e-06
27812,3.24289e-06
27813,3.2527e-06
27814,3.26577e-06
27815,3.27561e-06
27816,3.28813e-06
27817,3.29802e-06
27818,3.30999e-06
27819,3.31989e-06
27820,3.33133e-06
27821,3.34121e-06
27822,3.35214e-06
27823,3.36197e-06
27824,3.37242e-06
27825,3.38217e-06
27826,3.39217e-06
27827,3.40181e-06
27828,3.41138e-06
27829,3.42089e-06
27830,3.43008e-06
27831,3.43939e-06
27832,3.44822e-06
27833,3.45732e-06
27834,3.4658e-06
27835,3.47468e-06
27836,3.48283e-06
27837,3.49146e-06
27838,3.49928e-06
27839,3.50767e-06
27840,3.51518e-06
27841,3.5233e-06
27842,3.53053e-06
27843,3.53835e-06
27844,3.54535e-06
27845,3.55283e-06
27846,3.55962e-06
27847,3.56673e-06
27848,3.57335e-06
27849,3.58007e-06
27850,3.58652e-06
27851,3.59283e-06
27852,3.59916e-06
27853,3.60504e-06
27854,3.61125e-06
27855,3.61668e-06
27856,3.6228e-06
27857,3.62776e-06
27858,3.63383e-06
27859,3.63839e-06
27860,3.64432e-06
27861,3.6485e-06
27862,3.6543e-06
27863,3.65809e-06
27864,3.66375e-06
27865,3.66715e-06
27866,3.6727e-06
27867,3.67569e-06
27868,3.68119e-06
27869,3.68395e-06
27870,3.68931e-06
27871,3.69202e-06
27872,3.69695e-06
27873,3.69962e-06
27874,3.70411e-06
27875,3.70685e-06
27876,3.71081e-06
27877,3.71375e-06
27878,3.71706e-06
27879,3.72021e-06
27880,3.72285e-06
27881,3.72624e-06
27882,3.72826e-06
27883,3.73185e-06
27884,3.73341e-06
27885,3.73706e-06
27886,3.73834e-06
27887,3.74186e-06
27888,3.74348e-06
27889,3.74645e-06
27890,3.74824e-06
27891,3.75073e-06
27892,3.75264e-06
27893,3.75464e-06
27894,3.75687e-06
27895,3.75819e-06
27896,3.76083e-06
27897,3.7614e-06
27898,3.76446e-06
27899,3.76529e-06
27900,3.76777e-06
27901,3.76907e-06
27902,3.77076e-06
27903,3.77254e-06
27904,3.77344e-06
27905,3.77573e-06
27906,3.7761e-06
27907,3.77863e-06
27908,3.77954e-06
27909,3.78125e-06
27910,3.78271e-06
27911,3.7838e-06
27912,3.78562e-06
27913,3.7862e-06
27914,3.78829e-06
27915,3.78904e-06
27916,3.79072e-06
27917,3.79206e-06
27918,3.79362e-06
27919,3.79662e-06
27920,3.79897e-06
27921,3.80163e-06
27922,3.804e-06
27923,3.80635e-06
27924,3.80874e-06
27925,3.81075e-06
27926,3.81316e-06
27927,3.81485e-06
27928,3.81727e-06
27929,3.81864e-06
27930,3.82106e-06
27931,3.82212e-06
27932,3.82454e-06
27933,3.82529e-06
27934,3.8277e-06
27935,3.82814e-06
27936,3.83053e-06
27937,3.83067e-06
27938,3.83308e-06
27939,3.83288e-06
27940,3.8353e-06
27941,3.83476e-06
27942,3.83719e-06
27943,3.83632e-06
27944,3.83873e-06
27945,3.83756e-06
27946,3.83994e-06
27947,3.83846e-06
27948,3.8408e-06
27949,3.83903e-06
27950,3.84132e-06
27951,3.83927e-06
27952,3.8415e-06
27953,3.8426e-06
27954,3.84407e-06
27955,3.8458e-06
27956,3.8468e-06
27957,3.84884e-06
27958,3.85003e-06
27959,3.85173e-06
27960,3.85342e-06
27961,3.85447e-06
27962,3.85665e-06
27963,3.85792e-06
27964,3.85971e-06
27965,3.86126e-06
27966,3.86261e-06
27967,3.86442e-06
27968,3.86535e-06
27969,3.86741e-06
27970,3.86859e-06
27971,3.87023e-06
27972,3.87165e-06
27973,3.87289e-06
27974,3.87453e-06
27975,3.87538e-06
27976,3.87724e-06
27977,3.87826e-06
27978,3.87977e-06
27979,3.88099e-06
27980,3.88213e-06
27981,3.88354e-06
27982,3.88431e-06
27983,3.88589e-06
27984,3.88677e-06
27985,3.8881e-06
27986,3.8892e-06
27987,3.89018e-06
27988,3.89142e-06
27989,3.89207e-06
27990,3.89344e-06
27991,3.89393e-06
27992,3.89524e-06
27993,3.89583e-06
27994,3.89684e-06
27995,3.89752e-06
27996,3.89823e-06
27997,3.89898e-06
27998,3.8994e-06
27999,3.90022e-06
28000,3.90036e-06
28001,3.90123e-06
28002,3.90119e-06
28003,3.90201e-06
28004,3.902e-06
28005,3.90256e-06
28006,3.90257e-06
28007,3.90288e-06
28008,3.90288e-06
28009,3.90296e-06
28010,3.90295e-06
28011,3.9028e-06
28012,3.90277e-06
28013,3.9024e-06
28014,3.90233e-06
28015,3.90175e-06
28016,3.90164e-06
28017,3.90085e-06
28018,3.90068e-06
28019,3.8997e-06
28020,3.89946e-06
28021,3.8983e-06
28022,3.89798e-06
28023,3.89663e-06
28024,3.89622e-06
28025,3.89475e-06
28026,3.89418e-06
28027,3.8926e-06
28028,3.89187e-06
28029,3.89015e-06
28030,3.88927e-06
28031,3.88741e-06
28032,3.88638e-06
28033,3.88438e-06
28034,3.8832e-06
28035,3.88104e-06
28036,3.87972e-06
28037,3.87739e-06
28038,3.87595e-06
28039,3.87343e-06
28040,3.87186e-06
28041,3.8692e-06
28042,3.86747e-06
28043,3.86469e-06
28044,3.86276e-06
28045,3.85986e-06
28046,3.85773e-06
28047,3.85472e-06
28048,3.85237e-06
28049,3.84925e-06
28050,3.84668e-06
28051,3.84345e-06
28052,3.84066e-06
28053,3.83732e-06
28054,3.83429e-06
28055,3.83086e-06
28056,3.82758e-06
28057,3.82404e-06
28058,3.82052e-06
28059,3.81688e-06
28060,3.81311e-06
28061,3.80936e-06
28062,3.80533e-06
28063,3.80148e-06
28064,3.79718e-06
28065,3.79324e-06
28066,3.78867e-06
28067,3.78462e-06
28068,3.77978e-06
28069,3.77562e-06
28070,3.77051e-06
28071,3.76625e-06
28072,3.76086e-06
28073,3.75649e-06
28074,3.75092e-06
28075,3.74633e-06
28076,3.74065e-06
28077,3.73578e-06
28078,3.72998e-06
28079,3.72483e-06
28080,3.71891e-06
28081,3.71347e-06
28082,3.70742e-06
28083,3.70171e-06
28084,3.69552e-06
28085,3.68953e-06
28086,3.68321e-06
28087,3.67693e-06
28088,3.67047e-06
28089,3.66391e-06
28090,3.65731e-06
28091,3.65047e-06
28092,3.64371e-06
28093,3.6366e-06
28094,3.62969e-06
28095,3.6223e-06
28096,3.61522e-06
28097,3.60756e-06
28098,3.60032e-06
28099,3.59239e-06
28100,3.58498e-06
28101,3.57679e-06
28102,3.5692e-06
28103,3.56075e-06
28104,3.55297e-06
28105,3.54426e-06
28106,3.53629e-06
28107,3.52734e-06
28108,3.51917e-06
28109,3.50997e-06
28110,3.5016e-06
28111,3.49217e-06
28112,3.48358e-06
28113,3.47392e-06
28114,3.46511e-06
28115,3.45523e-06
28116,3.4462e-06
28117,3.43611e-06
28118,3.42684e-06
28119,3.41654e-06
28120,3.40703e-06
28121,3.39654e-06
28122,3.38678e-06
28123,3.37611e-06
28124,3.3661e-06
28125,3.35524e-06
28126,3.34503e-06
28127,3.33401e-06
28128,3.32365e-06
28129,3.31249e-06
28130,3.30185e-06
28131,3.29055e-06
28132,3.27963e-06
28133,3.2682e-06
28134,3.257e-06
28135,3.24544e-06
28136,3.23395e-06
28137,3.22229e-06
28138,3.21051e-06
28139,3.19875e-06
28140,3.18666e-06
28141,3.17481e-06
28142,3.16242e-06
28143,3.1505e-06
28144,3.13779e-06
28145,3.12581e-06
28146,3.11279e-06
28147,3.10075e-06
28148,3.08755e-06
28149,3.07534e-06
28150,3.06211e-06
28151,3.04957e-06
28152,3.03632e-06
28153,3.02346e-06
28154,3.01021e-06
28155,2.99701e-06
28156,2.98377e-06
28157,2.97024e-06
28158,2.95701e-06
28159,2.9432e-06
28160,2.92997e-06
28161,2.91609e-06
28162,2.90291e-06
28163,2.88869e-06
28164,2.87556e-06
28165,2.8614e-06
28166,2.84795e-06
28167,2.83386e-06
28168,2.82007e-06
28169,2.80607e-06
28170,2.79194e-06
28171,2.77804e-06
28172,2.76356e-06
28173,2.74977e-06
28174,2.73506e-06
28175,2.72129e-06
28176,2.7067e-06
28177,2.69258e-06
28178,2.67813e-06
28179,2.66368e-06
28180,2.64937e-06
28181,2.63458e-06
28182,2.62042e-06
28183,2.60547e-06
28184,2.59135e-06
28185,2.57647e-06
28186,2.56239e-06
28187,2.54753e-06
28188,2.53328e-06
28189,2.5186e-06
28190,2.50403e-06
28191,2.48953e-06
28192,2.47464e-06
28193,2.46034e-06
28194,2.44519e-06
28195,2.43102e-06
28196,2.41607e-06
28197,2.40159e-06
28198,2.38685e-06
28199,2.37207e-06
28200,2.35752e-06
28201,2.34246e-06
28202,2.32811e-06
28203,2.31297e-06
28204,2.29863e-06
28205,2.28369e-06
28206,2.26907e-06
28207,2.25435e-06
28208,2.23947e-06
28209,2.22494e-06
28210,2.20982e-06
28211,2.1955e-06
28212,2.1804e-06
28213,2.16601e-06
28214,2.15112e-06
28215,2.1365e-06
28216,2.12182e-06
28217,2.10698e-06
28218,2.09249e-06
28219,2.07745e-06
28220,2.06316e-06
28221,2.04809e-06
28222,2.03383e-06
28223,2.01896e-06
28224,2.00451e-06
28225,1.98983e-06
28226,1.97522e-06
28227,1.96072e-06
28228,1.94596e-06
28229,1.93164e-06
28230,1.91683e-06
28231,1.92988e-06
28232,1.9453e-06
28233,1.96143e-06
28234,1.97676e-06
28235,1.99262e-06
28236,2.00812e-06
28237,2.02343e-06
28238,2.0391e-06
28239,2.05396e-06
28240,2.06967e-06
28241,2.08451e-06
28242,2.09984e-06
28243,2.11468e-06
28244,2.1296e-06
28245,2.14457e-06
28246,2.15913e-06
28247,2.17401e-06
28248,2.18835e-06
28249,2.20302e-06
28250,2.21728e-06
28251,2.23158e-06
28252,2.24576e-06
28253,2.25992e-06
28254,2.2739e-06
28255,2.28784e-06
28256,2.30161e-06
28257,2.31528e-06
28258,2.32884e-06
28259,2.34231e-06
28260,2.35576e-06
28261,2.36894e-06
28262,2.38226e-06
28263,2.39514e-06
28264,2.40826e-06
28265,2.42093e-06
28266,2.43375e-06
28267,2.44625e-06
28268,2.45874e-06
28269,2.47124e-06
28270,2.48336e-06
28271,2.4957e-06
28272,2.50748e-06
28273,2.51965e-06
28274,2.53122e-06
28275,2.54306e-06
28276,2.55446e-06
28277,2.56594e-06
28278,2.57733e-06
28279,2.58839e-06
28280,2.59966e-06
28281,2.61036e-06
28282,2.62146e-06
28283,2.63191e-06
28284,2.64271e-06
28285,2.65296e-06
28286,2.66343e-06
28287,2.67364e-06
28288,2.68362e-06
28289,2.69378e-06
28290,2.7034e-06
28291,2.71338e-06
28292,2.72269e-06
28293,2.73244e-06
28294,2.74153e-06
28295,2.75097e-06
28296,2.75998e-06
28297,2.76895e-06
28298,2.77791e-06
28299,2.78642e-06
28300,2.79531e-06
28301,2.80347e-06
28302,2.81218e-06
28303,2.82007e-06
28304,2.82852e-06
28305,2.83633e-06
28306,2.84432e-06
28307,2.85208e-06
28308,2.85961e-06
28309,2.86731e-06
28310,2.87437e-06
28311,2.88202e-06
28312,2.88871e-06
28313,2.89621e-06
28314,2.90285e-06
28315,2.90989e-06
28316,2.91646e-06
28317,2.92306e-06
28318,2.92957e-06
28319,2.93573e-06
28320,2.94218e-06
28321,2.94798e-06
28322,2.95428e-06
28323,2.95986e-06
28324,2.9659e-06
28325,2.97132e-06
28326,2.97703e-06
28327,2.98238e-06
28328,2.98782e-06
28329,2.99296e-06
28330,2.99819e-06
28331,3.00305e-06
28332,3.0081e-06
28333,3.01274e-06
28334,3.01753e-06
28335,3.02212e-06
28336,3.02651e-06
28337,3.03103e-06
28338,3.03504e-06
28339,3.03948e-06
28340,3.0433e-06
28341,3.04748e-06
28342,3.05116e-06
28343,3.05504e-06
28344,3.05857e-06
28345,3.06231e-06
28346,3.06556e-06
28347,3.06922e-06
28348,3.07213e-06
28349,3.07569e-06
28350,3.07843e-06
28351,3.08175e-06
28352,3.08436e-06
28353,3.08738e-06
28354,3.0899e-06
28355,3.09268e-06
28356,3.09503e-06
28357,3.0977e-06
28358,3.09974e-06
28359,3.10231e-06
28360,3.10415e-06
28361,3.10652e-06
28362,3.10841e-06
28363,3.11032e-06
28364,3.11259e-06
28365,3.11401e-06
28366,3.11628e-06
28367,3.11743e-06
28368,3.11949e-06
28369,3.12037e-06
28370,3.12221e-06
28371,3.12294e-06
28372,3.12447e-06
28373,3.12514e-06
28374,3.12628e-06
28375,3.12689e-06
28376,3.12765e-06
28377,3.12821e-06
28378,3.12869e-06
28379,3.1291e-06
28380,3.12934e-06
28381,3.12959e-06
28382,3.12958e-06
28383,3.12967e-06
28384,3.12942e-06
28385,3.12936e-06
28386,3.12887e-06
28387,3.12866e-06
28388,3.12795e-06
28389,3.1276e-06
28390,3.12689e-06
28391,3.12735e-06
28392,3.13134e-06
28393,3.13451e-06
28394,3.13824e-06
28395,3.14127e-06
28396,3.1447e-06
28397,3.14758e-06
28398,3.1507e-06
28399,3.15342e-06
28400,3.15624e-06
28401,3.15879e-06
28402,3.16132e-06
28403,3.16369e-06
28404,3.16593e-06
28405,3.16811e-06
28406,3.17006e-06
28407,3.17204e-06
28408,3.17371e-06
28409,3.17548e-06
28410,3.17688e-06
28411,3.17842e-06
28412,3.17956e-06
28413,3.18086e-06
28414,3.18174e-06
28415,3.1828e-06
28416,3.18342e-06
28417,3.18422e-06
28418,3.1846e-06
28419,3.18513e-06
28420,3.18527e-06
28421,3.18552e-06
28422,3.18542e-06
28423,3.18538e-06
28424,3.18506e-06
28425,3.18472e-06
28426,3.18417e-06
28427,3.18352e-06
28428,3.18277e-06
28429,3.18179e-06
28430,3.18083e-06
28431,3.17952e-06
28432,3.17836e-06
28433,3.17671e-06
28434,3.17536e-06
28435,3.17336e-06
28436,3.17191e-06
28437,3.1697e-06
28438,3.16807e-06
28439,3.16568e-06
28440,3.1637e-06
28441,3.16115e-06
28442,3.1588e-06
28443,3.1561e-06
28444,3.15337e-06
28445,3.15052e-06
28446,3.1474e-06
28447,3.14441e-06
28448,3.1409e-06
28449,3.13777e-06
28450,3.13387e-06
28451,3.1306e-06
28452,3.12629e-06
28453,3.1229e-06
28454,3.11833e-06
28455,3.11467e-06
28456,3.10998e-06
28457,3.1059e-06
28458,3.10122e-06
28459,3.0966e-06
28460,3.09217e-06
28461,3.08709e-06
28462,3.08259e-06
28463,3.07709e-06
28464,3.07249e-06
28465,3.06656e-06
28466,3.06186e-06
28467,3.05572e-06
28468,3.05071e-06
28469,3.04448e-06
28470,3.03903e-06
28471,3.03271e-06
28472,3.02682e-06
28473,3.02051e-06
28474,3.01409e-06
28475,3.00808e-06
28476,3.00109e-06
28477,2.99514e-06
28478,2.98771e-06
28479,2.98167e-06
28480,2.97384e-06
28481,2.96767e-06
28482,2.95976e-06
28483,2.95316e-06
28484,2.94516e-06
28485,2.93812e-06
28486,2.93027e-06
28487,2.92257e-06
28488,2.91501e-06
28489,2.90682e-06
28490,2.89922e-06
28491,2.89061e-06
28492,2.88291e-06
28493,2.87387e-06
28494,2.86608e-06
28495,2.85662e-06
28496,2.84873e-06
28497,2.83885e-06
28498,2.83086e-06
28499,2.82122e-06
28500,2.8127e-06
28501,2.80307e-06
28502,2.79414e-06
28503,2.78439e-06
28504,2.77505e-06
28505,2.76519e-06
28506,2.75545e-06
28507,2.74546e-06
28508,2.73532e-06
28509,2.72521e-06
28510,2.71469e-06
28511,2.70459e-06
28512,2.69354e-06
28513,2.68359e-06
28514,2.67194e-06
28515,2.66207e-06
28516,2.65004e-06
28517,2.64003e-06
28518,2.62764e-06
28519,2.61747e-06
28520,2.60473e-06
28521,2.5944e-06
28522,2.58137e-06
28523,2.57083e-06
28524,2.55773e-06
28525,2.54675e-06
28526,2.53368e-06
28527,2.52218e-06
28528,2.50911e-06
28529,2.49719e-06
28530,2.48404e-06
28531,2.4718e-06
28532,2.45845e-06
28533,2.44591e-06
28534,2.43237e-06
28535,2.41954e-06
28536,2.4058e-06
28537,2.39269e-06
28538,2.37874e-06
28539,2.36536e-06
28540,2.3512e-06
28541,2.33757e-06
28542,2.32319e-06
28543,2.30932e-06
28544,2.29775e-06
28545,2.28995e-06
28546,2.28119e-06
28547,2.27328e-06
28548,2.26421e-06
28549,2.25618e-06
28550,2.2468e-06
28551,2.23864e-06
28552,2.22907e-06
28553,2.22068e-06
28554,2.21098e-06
28555,2.20228e-06
28556,2.19246e-06
28557,2.18346e-06
28558,2.17365e-06
28559,2.16421e-06
28560,2.15441e-06
28561,2.14454e-06
28562,2.13473e-06
28563,2.12464e-06
28564,2.11464e-06
28565,2.1044e-06
28566,2.09412e-06
28567,2.08374e-06
28568,2.0733e-06
28569,2.06266e-06
28570,2.05208e-06
28571,2.04116e-06
28572,2.03044e-06
28573,2.01926e-06
28574,2.00839e-06
28575,1.99695e-06
28576,1.98594e-06
28577,1.97424e-06
28578,1.9631e-06
28579,1.95115e-06
28580,1.93986e-06
28581,1.92766e-06
28582,1.91623e-06
28583,1.90381e-06
28584,1.89223e-06
28585,1.87958e-06
28586,1.86787e-06
28587,1.85509e-06
28588,1.84314e-06
28589,1.83138e-06
28590,1.83004e-06
28591,1.82708e-06
28592,1.82544e-06
28593,1.82284e-06
28594,1.82093e-06
28595,1.81867e-06
28596,1.81646e-06
28597,1.81466e-06
28598,1.81202e-06
28599,1.81066e-06
28600,1.8076e-06
28601,1.80667e-06
28602,1.80318e-06
28603,1.80268e-06
28604,1.79903e-06
28605,1.79868e-06
28606,1.79543e-06
28607,1.79466e-06
28608,1.79358e-06
28609,1.79883e-06
28610,1.80398e-06
28611,1.80914e-06
28612,1.81438e-06
28613,1.81945e-06
28614,1.82478e-06
28615,1.82975e-06
28616,1.83519e-06
28617,1.84006e-06
28618,1.84562e-06
28619,1.85049e-06
28620,1.85607e-06
28621,1.8611e-06
28622,1.86656e-06
28623,1.87175e-06
28624,1.87709e-06
28625,1.88245e-06
28626,1.88766e-06
28627,1.89321e-06
28628,1.89828e-06
28629,1.90403e-06
28630,1.90926e-06
28631,1.91493e-06
28632,1.92039e-06
28633,1.9259e-06
28634,1.9316e-06
28635,1.93696e-06
28636,1.94291e-06
28637,1.94846e-06
28638,1.95432e-06
28639,1.96015e-06
28640,1.96584e-06
28641,1.97196e-06
28642,1.97998e-06
28643,1.9893e-06
28644,1.99773e-06
28645,2.00743e-06
28646,2.01618e-06
28647,2.02556e-06
28648,2.03506e-06
28649,2.04369e-06
28650,2.05394e-06
28651,2.06298e-06
28652,2.07282e-06
28653,2.08259e-06
28654,2.0917e-06
28655,2.1022e-06
28656,2.11155e-06
28657,2.1218e-06
28658,2.13181e-06
28659,2.1414e-06
28660,2.1521e-06
28661,2.16169e-06
28662,2.17238e-06
28663,2.18258e-06
28664,2.19265e-06
28665,2.20349e-06
28666,2.21302e-06
28667,2.22438e-06
28668,2.2345e-06
28669,2.24523e-06
28670,2.25595e-06
28671,2.26605e-06
28672,2.27735e-06
28673,2.28714e-06
28674,2.29869e-06
28675,2.30902e-06
28676,2.31999e-06
28677,2.33082e-06
28678,2.34122e-06
28679,2.35255e-06
28680,2.3624e-06
28681,2.37421e-06
28682,2.38412e-06
28683,2.39579e-06
28684,2.40612e-06
28685,2.41733e-06
28686,2.42802e-06
28687,2.43896e-06
28688,2.44981e-06
28689,2.4605e-06
28690,2.47162e-06
28691,2.48195e-06
28692,2.49339e-06
28693,2.50329e-06
28694,2.51504e-06
28695,2.52453e-06
28696,2.53657e-06
28697,2.54624e-06
28698,2.55798e-06
28699,2.56787e-06
28700,2.57925e-06
28701,2.58936e-06
28702,2.6004e-06
28703,2.61069e-06
28704,2.62142e-06
28705,2.63188e-06
28706,2.6423e-06
28707,2.65291e-06
28708,2.66304e-06
28709,2.67379e-06
28710,2.68365e-06
28711,2.69451e-06
28712,2.70418e-06
28713,2.71508e-06
28714,2.72461e-06
28715,2.73548e-06
28716,2.74488e-06
28717,2.75573e-06
28718,2.765e-06
28719,2.77581e-06
28720,2.78497e-06
28721,2.79574e-06
28722,2.80477e-06
28723,2.81556e-06
28724,2.82442e-06
28725,2.83519e-06
28726,2.84391e-06
28727,2.85466e-06
28728,2.86323e-06
28729,2.87395e-06
28730,2.88239e-06
28731,2.89306e-06
28732,2.90139e-06
28733,2.91199e-06
28734,2.92021e-06
28735,2.93075e-06
28736,2.93887e-06
28737,2.94932e-06
28738,2.95735e-06
28739,2.96772e-06
28740,2.97566e-06
28741,2.98593e-06
28742,2.9938e-06
28743,3.00395e-06
28744,3.01175e-06
28745,3.0218e-06
28746,3.02953e-06
28747,3.04068e-06
28748,3.05176e-06
28749,3.06294e-06
28750,3.07388e-06
28751,3.085e-06
28752,3.0958e-06
28753,3.10687e-06
28754,3.11749e-06
28755,3.12853e-06
28756,3.13896e-06
28757,3.14996e-06
28758,3.1602e-06
28759,3.17118e-06
28760,3.18122e-06
28761,3.19215e-06
28762,3.20206e-06
28763,3.21289e-06
28764,3.22264e-06
28765,3.23337e-06
